track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Faltas Tú,3PYsMGCyaucCogb3ZKywrb,Los Temerarios,1,1987,1.0,1.0,60,32.6,49.4,222507,53.3,0.159,2,13.1,-9.06,1,2.9000000000000004,93.257,4,0.313
Winter Wonderland,5ksOQ1pVTjicLOrTo80pUh,Eurythmics,1,1987,10.0,20.0,59,32.7,53.6,214387,67.2,0.0,7,8.43,-12.319,1,4.64,162.196,3,0.639
It's So Easy,58YL9Jo1T0wyijCOZWRmyL,Guns N' Roses,1,1987,7.0,21.0,65,2.07,38.7,202693,98.9,0.00112,8,12.6,-6.182,1,16.3,150.763,4,0.216
Mystify,7LV9R3L1YfTSoefglhUyPD,INXS,1,1987,,,55,2.6,62.8,196924,85.5,0.00294,9,19.7,-4.245,0,3.56,129.785,4,0.408
Holiday in Cambodia,2OuNnwnNQyWrF47pthWxNb,Dead Kennedys,1,1987,12.0,21.0,57,0.344,13.3,224867,92.7,0.044,7,9.15,-5.371,1,7.41,197.708,4,0.5
Where Do Broken Hearts Go,7tLtIZclwLWk54PFAyDv5T,Whitney Houston,1,1987,6.0,2.0,67,63.5,46.2,277600,38.5,0.0,2,6.819999999999999,-12.173,1,2.91,61.876,4,0.244
Armageddon It - Remastered 2017,16MQZkAIAAtI4X5NuiEwuq,Def Leppard,1,1987,8.0,3.0,58,0.0798,65.0,322867,92.1,2.98,9,13.4,-6.014,1,3.5900000000000003,119.8,4,0.648
Clave 7,29m95um0i0NThLbWA765Lg,Los Invasores De Nuevo León,1,1987,1.0,1.0,60,8.99,49.9,219827,53.6,0.0,7,3.84,-10.578,1,13.3,195.444,3,0.853
Need a Little Time off for Bad Behavior,2XuG6qXo9WZHn9O2QUxeTM,David Allan Coe,1,1987,2.0,1.0,54,25.7,61.6,180067,68.60000000000001,0.000147,10,19.0,-7.365,1,2.85,90.805,4,0.819
Don't Disturb This Groove,6GAn3ar2CL8wUg0MbICZvp,The System,1,1987,1.0,1.0,54,28.6,52.1,317875,87.8,0.00068,9,13.6,-8.597,1,5.42,159.625,4,0.841
Lucretia My Reflection - Vinyl Version,20goDx14UZviYtCPtLbqvs,Sisters of Mercy,1,1987,,,62,7.85,60.1,295250,76.8,71.2,9,7.71,-8.718,1,3.29,130.342,4,0.887
I Ain't No Joke,0SwuCcwpFM6x4cu5zOvmi0,Eric B. & Rakim,1,1987,7.0,7.0,55,16.2,85.39999999999999,232760,70.6,0.000722,11,9.94,-9.5,0,33.5,104.214,4,0.747
We Care a Lot,2z1uVu3OwTmPlfqt5TWk5k,Faith No More,1,1987,4.0,23.0,61,8.0,79.9,243600,88.7,0.00958,2,9.75,-5.775,1,4.109999999999999,108.919,4,0.9
A Rush and a Push and the Land Is Ours - 2011 Remaster,6Ps04Nfh2PySU4fIPZWxrU,The Smiths,1,1987,9.0,28.0,63,11.4,67.0,183013,64.0,0.000545,10,25.9,-9.024,1,2.68,110.14,4,0.633
Rocket Queen,0xaNdYwK8ZF3cHSjraQGC0,Guns N' Roses,1,1987,7.0,21.0,63,3.03,44.6,373267,97.8,16.1,5,3.76,-5.275,0,4.43,111.797,4,0.4
Desnúdate Mujer,65nL3OLuHHfEYxKkHMQ1fL,Frankie Ruiz,1,1987,1.0,1.0,54,12.8,65.8,287120,74.4,0.00239,7,30.8,-10.057,1,3.65,99.613,4,0.9
Strangelove - Alt. Single Version,5XKRI5H4aywDVTKXUeVc61,Depeche Mode,1,1987,,,57,14.6,56.49999999999999,229440,86.7,0.128,4,34.5,-10.133,0,3.44,118.818,4,0.884
Why Can't I Be You?,3RcrFgETR1QGjzV6ZzIRBy,The Cure,1,1987,5.0,25.0,53,46.1,62.9,194133,94.9,0.000856,0,5.220000000000001,-4.664,0,4.8,107.798,4,0.719
Always,5ecomU85GzPgOJZ315oZ88,Atlantic Starr,1,1987,3.0,31.0,52,25.0,61.3,286973,48.4,0.000211,0,19.5,-9.162,1,2.51,131.25,4,0.31
It's a Sin - 2018 Remaster,5fy4vfEtv6lzqLx2Mt7stF,Pet Shop Boys,1,1987,9.0,7.0,69,20.6,54.400000000000006,299253,86.0,0.108,0,21.3,-6.151,0,4.89,127.129,4,0.284
Dope Man,4fukZMkYV1JgJ68NegVLtN,N.W.A.,1,1987,1.0,1.0,58,2.88,77.3,378373,73.5,0.0,11,19.0,-9.461,0,30.5,176.415,4,0.818
The Passenger,6EZDbjz2X5XzgIZCtbsrXh,Siouxsie and the Banshees,1,1987,3.0,2.0,62,3.09,45.7,309307,93.0,0.00627,2,13.5,-4.544,0,6.73,139.819,4,0.294
Rocket,0RVeadY2MbHz4Pe4MreLNw,Def Leppard,1,1987,8.0,3.0,58,0.0249,52.1,396823,91.6,0.116,11,94.8,-6.822,1,4.67,81.998,4,0.398
Coming Around Again,58Ga5VQlZMnCUV6ZRqf76k,Carly Simon,1,1987,4.0,13.0,57,63.2,63.1,219160,36.3,0.00464,5,8.4,-14.331,1,3.36,138.367,4,0.266
"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",1oA0tDRFjY5xoNDXuMBGGA,The Smiths,1,1987,,,59,53.400000000000006,24.1,112707,46.8,0.0,2,16.1,-9.579,1,2.72,91.581,3,0.451
Christmas (Baby Please Come Home),6CT7ZQKVafBZjCOCafy5Ad,U2,1,1987,10.0,20.0,57,2.01,28.1,139760,80.2,0.0424999999999999,8,43.6,-9.423,1,4.98,140.65,4,0.5
True Faith,4fpxnJGDWFxjGvLJOqPPt8,New Order,1,1987,8.0,17.0,61,17.5,58.9,355067,78.4,7.670000000000001,0,13.2,-13.037,1,3.12,116.981,4,0.941
So Emotional,4l2Edgdj4vla02GCh7YyAv,Whitney Houston,1,1987,6.0,2.0,60,27.1,69.8,276667,79.10000000000001,0.00474,11,19.9,-10.012,0,4.95,119.081,4,0.809
I Saw Mommy Kissing Santa Claus,0QciJMk82yRP5xDFIMZa1I,John Mellencamp,1,1987,10.0,20.0,55,2.83,51.7,158560,89.5,0.128,4,56.99999999999999,-8.985,1,7.649999999999999,148.491,4,0.86
He Stopped Loving Her Today,6qMgx8ys4MNNxypaIvbG0i,George Jones,1,1987,1.0,1.0,54,59.4,43.0,195333,17.299999999999997,0.0111,8,22.4,-18.597,1,3.2099999999999995,72.103,4,0.365
Cry Little Sister - Theme from ''Lost Boys'',1IA1bevX8DfUY86sN3o3CH,Gerard McMann,1,1987,6.0,15.0,56,16.1,46.7,286133,49.5,1.71,2,7.140000000000001,-15.455,0,5.16,146.016,4,0.448
Faith - Remastered,0nd1Vs5BIoIU4TJlzR8KVB,George Michael,1,1987,10.0,30.0,63,0.94,88.7,193200,48.0,0.00358,11,6.619999999999999,-11.994,1,11.7,95.846,4,0.607
